#Acq. time (s)=	45
#Accumulations=	2
#Range (cm-¹)=	200...3150
#Windows=	2
#Auto scanning=	Off
#Autofocus=	Off
#Macrospot=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	On
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	Best Dynamic Range
#Detector ADC=	20 kHz       
#Detector temperature (°C)=	-69.85
#Instrument=	LabRAM HR Evol
#Detector=	Synapse
#Objective=	x100
#Grating=	600 gr/mm
#ND Filter=	100%
#Laser (nm)=	532 
#Hole=	100.021
#Range=	Auto
#Laser Pol.=	No
#Raman. Pol.=	No
#Laser Pol. (°)=	-0.0007625
#Raman Pol. (°)=	89.9995
#Collection=	Microscope
#StageXY=	Marzhauser
#StageZ=	Marzhauser
#X (µm)=	-6942.5
#Y (µm)=	2175.1
#Z (µm)=	-74.45
#Full time(mm:ss)=	3:18
#Project=	
#Sample=	
#Site=	
#Title=	Mb_20_23_07_2x_45s_532 nm_x100_100%_600 gr_mm
#Remark=	
#Date=	13.07.2022 13:27
#Acquired=	13.07.2022 13:27:46
#Base:Fit=	10.08.2022 10:29:19
#Base:Fit=	10.08.2022 10:29:37
#Base:Sub=	10.08.2022 10:31:46
#Filter:Polynom=	16.08.2022 10:13:29
#AxisType[0]=Intens
#AxisUnit[0]=Cnt
#AxisType[1]=Spectr
#AxisUnit[1]=1/cm
200.563	18.3971
202.377	20.2071
204.194	19.053
206.008	16.765
207.821	15.1677
209.634	14.0306
211.449	12.94
213.262	11.7448
215.074	11.6269
216.885	11.3525
218.699	11.0982
220.51	11.4036
222.321	10.0764
224.131	9.28351
225.941	9.40719
227.751	8.6325
229.562	8.42121
231.371	8.07182
233.18	6.97702
234.988	6.40174
236.796	5.15704
238.603	4.40239
240.411	4.24624
242.219	4.72039
244.026	4.06395
245.832	4.59862
247.638	4.56139
249.443	4.36652
251.248	4.41683
253.053	3.22507
254.857	2.99012
256.661	2.51635
258.465	2.62818
260.268	2.32195
262.071	3.77872
263.874	4.81803
265.678	5.68839
267.48	5.13096
269.282	5.53295
271.083	5.77232
272.884	6.80881
274.684	7.04426
276.484	6.74705
278.284	6.28877
280.084	6.53119
281.883	6.54744
283.682	6.59206
285.48	7.87431
287.276	8.08984
289.074	7.97136
290.871	7.7827
292.668	8.39372
294.465	9.82077
296.261	10.9212
298.057	11.8318
299.853	12.1356
301.648	13.2518
303.443	14.603
305.237	15.4734
307.032	14.9801
308.823	14.6278
310.617	15.3918
312.41	14.2359
314.203	14.1321
315.995	14.6967
317.788	13.5948
319.579	13.327
321.369	11.8965
323.16	10.2951
324.951	9.91688
326.741	9.4468
328.531	10.1045
330.321	9.746
332.108	9.40457
333.897	9.66501
335.686	10.1842
337.474	9.47729
339.26	8.65296
341.048	8.26375
342.835	8.88758
344.622	8.93985
346.406	8.51503
348.192	8.21304
349.978	8.65308
351.764	9.17601
353.547	9.01925
355.332	9.47435
357.116	8.6235
358.901	9.68161
360.682	8.27911
362.466	8.80749
364.249	8.65071
366.03	10.991
367.812	12.3097
369.594	12.5827
371.374	13.5132
373.155	14.2325
374.936	14.3733
376.715	15.099
378.495	16.4041
380.273	16.9868
382.053	16.7826
383.832	17.3059
385.609	18.2163
387.388	18.7018
389.164	18.6405
390.942	18.5944
392.72	18.0043
394.495	16.9986
396.272	16.723
398.047	16.7758
399.823	16.5694
401.597	14.7663
403.372	14.6283
405.145	15.2687
406.92	14.5073
408.693	14.8693
410.467	14.2937
412.239	14.313
414.012	14.1271
415.783	14.553
417.556	14.4095
419.327	14.273
421.099	14.936
422.869	15.4397
424.64	13.7337
426.409	13.4116
428.18	12.2797
429.948	12.9785
431.718	12.5907
433.486	11.7798
435.253	11.2522
437.022	10.3397
438.789	11.316
440.558	11.1039
442.324	10.9837
444.089	12.4255
445.857	12.6542
447.622	13.0553
449.386	12.1964
451.153	11.9049
452.917	11.5947
454.682	13.0972
456.446	12.8878
458.208	12.7107
459.973	13.7995
461.735	13.4385
463.497	13.6996
465.259	15.911
467.022	16.1205
468.783	16.1396
470.544	17.8987
472.306	18.6023
474.066	19.383
475.825	19.4182
477.585	20.4664
479.346	21.314
481.104	22.979
482.862	23.2983
484.62	24.1905
486.38	25.0122
488.137	25.8724
489.894	27.3263
491.65	29.3483
493.407	29.7304
495.164	30.0729
496.92	30.979
498.675	31.2319
500.43	31.4913
502.184	31.4528
503.939	32.7477
505.694	32.6253
507.448	33.4072
509.201	32.6616
510.954	32.8877
512.706	32.1508
514.459	32.6378
516.21	31.7782
517.962	33.001
