Group	ROI	1H	2H	SE	Ratio_2Hx1H	area	axis_major_length	axis_minor_length
red	1	32987	6	286565	0.00018185675749401387	286	31.535945970902713	13.40898578667689
red	2	38114	7	146744	0.0001836258230371711	155	33.217493023169794	6.7915192511319775
red	3	145157	31	1001580	0.00021351626856214013	1038	137.16566174871298	22.934382775430628
red	4	33017	7	201238	0.0002119670542635659	204	40.16563067353505	7.13914580815884
red	5	79754	12	558275	0.00015044003710854248	589	57.46234788178212	24.458607820449835
red	6	48629	10	271708	0.00020559633216143424	264	52.192513180588975	10.839217195830166
red	7	101424	15	483315	0.0001478721201904593	476	72.42330139949452	16.1919932798009
red	8	16115	5	184950	0.00031017369727047146	184	38.925772885929206	6.2434607860189315
red	9	19884	1	174096	5.028916268544129e-05	193	35.10464246106804	9.767199770049748
green	1	17463	3	104251	0.00017176228100309173	109	22.501346888063374	6.503672387364983
green	2	18031	2	136644	0.00011090778018077968	141	26.673801971168732	8.813389546987821
green	3	11253	6	89198	0.0005329070077271516	106	23.17093210527119	5.960057693964319
green	4	12669	4	121568	0.00031563165785528286	139	28.3160508496241	7.764555352171176
green	5	7680	2	86918	0.0002603488674824265	95	19.39383629605319	6.581136489178965
green	6	17694	5	140533	0.00028250183626193573	170	35.29417290814334	6.47263942702096
green	7	70302	14	689591	0.0001991012002958075	699	53.032920212764516	34.50482050359901
red	1	71504	8	399268	0.00011186933661483388	286	31.535945970902713	13.40898578667689
red	2	46220	8	203658	0.00017305529116552737	155	33.217493023169794	6.7915192511319775
red	3	171599	31	1336724	0.00018062110353667774	1038	137.16566174871298	22.934382775430628
red	4	40450	12	296300	0.00029657456378824577	204	40.16563067353505	7.13914580815884
red	5	119793	24	789039	0.000200305465835399	589	57.46234788178212	24.458607820449835
red	6	57294	10	375172	0.0001745078877565266	264	52.192513180588975	10.839217195830166
red	7	114858	15	641352	0.00013057898722937505	476	72.42330139949452	16.1919932798009
red	8	20694	4	239353	0.00019325538699391245	184	38.925772885929206	6.2434607860189315
red	9	25759	4	236711	0.00015526142141831308	193	35.10464246106804	9.767199770049748
green	1	27374	3	132235	0.00010958103517551229	109	22.501346888063374	6.503672387364983
green	2	29253	8	183218	0.0002734014558627525	141	26.673801971168732	8.813389546987821
green	3	20090	2	121696	9.954210631096954e-05	106	23.17093210527119	5.960057693964319
green	4	24930	5	169361	0.00020052135552436334	139	28.3160508496241	7.764555352171176
green	5	16619	2	128345	0.00012032970338728115	95	19.39383629605319	6.581136489178965
green	6	28639	5	200358	0.0001745566261695294	170	35.29417290814334	6.47263942702096
green	7	87122	9	889280	0.00010329274311094788	699	53.032920212764516	34.50482050359901
red	1	87730	18	460529	0.00020513288052149338	286	31.535945970902713	13.40898578667689
red	2	47575	10	253170	0.00021015025743406537	155	33.217493023169794	6.7915192511319775
red	3	175849	32	1537758	0.00018194119887878735	1038	137.16566174871298	22.934382775430628
red	4	40223	4	330984	9.943570238894276e-05	204	40.16563067353505	7.13914580815884
red	5	134473	17	896349	0.00012640345007063723	589	57.46234788178212	24.458607820449835
red	6	63458	2	411055	3.151591553734636e-05	264	52.192513180588975	10.839217195830166
red	7	126068	20	728435	0.00015861937694308737	476	72.42330139949452	16.1919932798009
red	8	24025	1	259991	4.162157662532257e-05	184	38.925772885929206	6.2434607860189315
red	9	30977	4	282320	0.00012911139085245796	193	35.10464246106804	9.767199770049748
green	1	24403	7	145352	0.0002867677181482999	109	22.501346888063374	6.503672387364983
green	2	33705	8	199525	0.0002372971850621422	141	26.673801971168732	8.813389546987821
green	3	24137	3	151173	0.00012427506213753107	106	23.17093210527119	5.960057693964319
green	4	25287	5	189504	0.00019769096947651433	139	28.3160508496241	7.764555352171176
green	5	21558	6	148010	0.0002782415136338342	95	19.39383629605319	6.581136489178965
green	6	33217	4	230357	0.0001204057674362602	170	35.29417290814334	6.47263942702096
green	7	100587	12	991723	0.00011928547997495005	699	53.032920212764516	34.50482050359901
red	1	78131	8	482208	0.00010238165320774517	286	31.535945970902713	13.40898578667689
red	2	39879	8	280956	0.00020056660064682728	155	33.217493023169794	6.7915192511319775
red	3	172196	34	1734424	0.00019741043952853742	1038	137.16566174871298	22.934382775430628
red	4	39782	5	356961	0.00012566918842838113	204	40.16563067353505	7.13914580815884
red	5	142331	19	978770	0.0001334738321039691	589	57.46234788178212	24.458607820449835
red	6	61041	2	436351	3.276378945988893e-05	264	52.192513180588975	10.839217195830166
red	7	125803	23	831584	0.0001827921097388457	476	72.42330139949452	16.1919932798009
red	8	25933	5	280315	0.00019276736833988742	184	38.925772885929206	6.2434607860189315
red	9	34409	6	314935	0.00017434258317594072	193	35.10464246106804	9.767199770049748
green	1	21467	6	154653	0.0002794206678153961	109	22.501346888063374	6.503672387364983
green	2	32085	6	214607	0.00018696830887164625	141	26.673801971168732	8.813389546987821
green	3	22683	2	168555	8.816398501212254e-05	106	23.17093210527119	5.960057693964319
green	4	18923	1	190632	5.28429507503699e-05	139	28.3160508496241	7.764555352171176
green	5	20953	2	160847	9.54426151276545e-05	95	19.39383629605319	6.581136489178965
green	6	32360	4	258119	0.00012359411692003462	170	35.29417290814334	6.47263942702096
green	7	104787	19	1068703	0.00018128733087800317	699	53.032920212764516	34.50482050359901
red	1	72417	11	509152	0.00015187496548296238	286	31.535945970902713	13.40898578667689
red	2	37463	7	342780	0.00018681611956231653	155	33.217493023169794	6.7915192511319775
red	3	150656	27	1735549	0.00017918411499638314	1038	137.16566174871298	22.934382775430628
red	4	32599	6	369130	0.000184020855696979	204	40.16563067353505	7.13914580815884
red	5	124036	19	1112181	0.00015315787352384024	589	57.46234788178212	24.458607820449835
red	6	49047	8	453076	0.00016308225461217002	264	52.192513180588975	10.839217195830166
red	7	120885	19	882252	0.00015714947396281348	476	72.42330139949452	16.1919932798009
red	8	24538	5	308882	0.00020372407611131483	184	38.925772885929206	6.2434607860189315
red	9	35108	2	326494	5.696382796923953e-05	193	35.10464246106804	9.767199770049748
green	1	18302	1	160439	5.463585204611266e-05	109	22.501346888063374	6.503672387364983
green	2	30325	6	230596	0.00019781741452639214	141	26.673801971168732	8.813389546987821
green	3	24142	2	184884	8.28363154406892e-05	106	23.17093210527119	5.960057693964319
green	4	10430	3	176962	0.0002875491229751749	139	28.3160508496241	7.764555352171176
green	5	20433	8	174666	0.00039137028521109534	95	19.39383629605319	6.581136489178965
green	6	25882	10	272830	0.00038621968175498226	170	35.29417290814334	6.47263942702096
green	7	98406	15	1155547	0.00015240649861310087	699	53.032920212764516	34.50482050359901
