Group	ROI	1H	2H	SE	Ratio_2Hx1H	area	axis_major_length	axis_minor_length
red	1	764	90	21013	0.1053864168618267	77	22.88971990747279	4.482533408537853
red	2	2465	320	24550	0.11490125673249552	73	24.446018933134997	4.939183744833006
red	3	119	14	21214	0.10526315789473684	68	21.531889155821204	4.408300432505524
red	4	4222	463	41490	0.09882604055496265	128	41.92509872584414	7.478874097464292
red	5	1793	192	39198	0.09672544080604534	124	37.573079234979325	4.68713472074517
red	6	951	122	16824	0.11369990680335508	51	16.800646754845992	4.06394659526279
red	7	867	84	22713	0.08832807570977919	66	22.886971294093886	3.959754781672826
red	8	1009	116	22337	0.10311111111111111	68	20.828975182900177	4.37729519741968
red	9	5008	538	44977	0.09700685178507032	136	38.092318471905585	11.988150727446916
red	10	5523	601	37335	0.0981384715871979	86	26.256603455284353	4.550916379356555
red	11	4238	456	39420	0.09714529186195142	102	34.78284053727396	3.9517741048930017
green	1	57103	5994	525672	0.09499659254798168	1534	124.75189832156234	56.725463414747324
green	2	2784	283	27608	0.09227257906749266	81	24.808251320660485	4.451929950120997
green	3	767	85	9934	0.09976525821596244	28	9.278523686023782	3.890178402568966
red	1	6844	786	32050	0.10301441677588466	77	22.88971990747279	4.482533408537853
red	2	4564	581	35349	0.11292517006802721	73	24.446018933134997	4.939183744833006
red	3	4990	621	33047	0.11067545891997861	68	21.531889155821204	4.408300432505524
red	4	15475	1789	69325	0.10362604263206673	128	41.92509872584414	7.478874097464292
red	5	14320	1684	59577	0.10522369407648088	124	37.573079234979325	4.68713472074517
red	6	4190	405	28029	0.088139281828074	51	16.800646754845992	4.06394659526279
red	7	4412	445	34850	0.09162034177475809	66	22.886971294093886	3.959754781672826
red	8	5418	617	35741	0.10223695111847556	68	20.828975182900177	4.37729519741968
red	9	13204	1577	72469	0.10669102225830458	136	38.092318471905585	11.988150727446916
red	10	11867	1282	55219	0.09749790858620427	86	26.256603455284353	4.550916379356555
red	11	14333	1564	59377	0.09838334276907593	102	34.78284053727396	3.9517741048930017
green	1	107956	11980	710545	0.09988660618996799	1534	124.75189832156234	56.725463414747324
green	2	5751	661	38501	0.10308796007485964	81	24.808251320660485	4.451929950120997
green	3	2454	281	14098	0.10274223034734918	28	9.278523686023782	3.890178402568966
red	1	3929	413	40207	0.0951174573929065	77	22.88971990747279	4.482533408537853
red	2	2642	181	58656	0.06411618845200141	73	24.446018933134997	4.939183744833006
red	3	9056	1009	47594	0.10024838549428713	68	21.531889155821204	4.408300432505524
red	4	12332	1303	104830	0.09556288962229556	128	41.92509872584414	7.478874097464292
red	5	9456	756	97144	0.07403055229142186	124	37.573079234979325	4.68713472074517
red	6	3812	352	42494	0.0845341018251681	51	16.800646754845992	4.06394659526279
red	7	4011	305	53823	0.07066728452270621	66	22.886971294093886	3.959754781672826
red	8	5423	405	50891	0.06949210706932052	68	20.828975182900177	4.37729519741968
red	9	12129	1344	83799	0.09975506568692942	136	38.092318471905585	11.988150727446916
red	10	4409	424	62858	0.0877301882888475	86	26.256603455284353	4.550916379356555
red	11	5060	559	68549	0.0994838939313045	102	34.78284053727396	3.9517741048930017
green	1	116870	14263	801420	0.10876743458931008	1534	124.75189832156234	56.725463414747324
green	2	4184	508	32710	0.1082693947144075	81	24.808251320660485	4.451929950120997
green	3	929	134	11234	0.12605832549388524	28	9.278523686023782	3.890178402568966
