Group	ROI	1H	2H	SE	Ratio_2Hx1H	area	axis_major_length	axis_minor_length
red	1	28972	3	234708	0.00010353753235547887	233	47.83556278387771	7.084599057636985
red	2	6590	2	98919	0.00030339805825242716	124	26.96096535982126	6.064361643427322
red	3	25737	5	272005	0.00019423510216766375	318	65.47897026247007	8.775622687899817
red	4	6726	0	120770	0.0	125	25.586807984931085	6.374302875002639
red	5	74313	9	248672	0.0001210946960523129	270	55.48935576485532	6.588474397072476
red	6	38547	5	221334	0.00012969495746005394	236	38.349803810796715	8.316135132869734
red	7	28275	4	173218	0.00014144771738746066	187	39.48532702411308	6.296298254958995
red	8	14162	2	166647	0.0001412030499858797	148	31.258011105877074	7.793884184084118
red	9	20245	1	121063	4.9392472587177715e-05	112	18.353963038091514	10.383373187724407
red	10	12007	1	98708	8.327781479013991e-05	106	23.155547015303505	5.966567129006882
red	11	58307	8	297223	0.00013718597273428793	310	54.85770528912555	7.917382696783454
red	12	79119	14	313391	0.00017691734169057158	310	50.790156508124966	9.884016349413205
red	13	9373	1	113773	0.00010667804565820355	113	21.788017880541226	7.732515248573306
red	14	25044	2	170117	7.985307035055498e-05	178	32.70750651386577	8.334934449497412
green	1	119654	18	527355	0.00015041112373821779	589	97.17665076798177	15.176361448344512
green	2	26034	4	167409	0.00015362162992549352	175	32.87391502736739	10.673272194826534
green	3	7508	3	76198	0.0003994141925176408	70	14.67377120093745	6.22526369965914
green	4	11019	2	99806	0.00018147173577715272	114	24.004128540893312	6.342635206605988
green	5	24063	6	107179	0.0002492833104823632	117	24.173772723361182	6.281286324369738
red	1	61034	4	349323	6.553294668894786e-05	233	47.83556278387771	7.084599057636985
red	2	8129	2	135946	0.0002459722051408191	124	26.96096535982126	6.064361643427322
red	3	32549	4	386659	0.00012287653979663933	318	65.47897026247007	8.775622687899817
red	4	15758	3	183037	0.00019034325233170484	125	25.586807984931085	6.374302875002639
red	5	82555	13	332692	0.00015744598391628718	270	55.48935576485532	6.588474397072476
red	6	58928	7	285479	0.00011877492152371256	236	38.349803810796715	8.316135132869734
red	7	37929	6	258935	0.00015816528272044286	187	39.48532702411308	6.296298254958995
red	8	17021	4	204521	0.00023494860499265785	148	31.258011105877074	7.793884184084118
red	9	32240	4	143926	0.00012405408758218582	112	18.353963038091514	10.383373187724407
red	10	19650	4	143809	0.00020352091177368474	106	23.155547015303505	5.966567129006882
red	11	77388	19	400451	0.0002454558373273735	310	54.85770528912555	7.917382696783454
red	12	91941	13	401406	0.00014137503534375882	310	50.790156508124966	9.884016349413205
red	13	14977	2	153333	0.00013352026169971293	113	21.788017880541226	7.732515248573306
red	14	45044	3	234248	6.659710968543966e-05	178	32.70750651386577	8.334934449497412
green	1	161401	23	655810	0.0001424819109921697	589	97.17665076798177	15.176361448344512
green	2	33694	6	225021	0.00017804154302670624	175	32.87391502736739	10.673272194826534
green	3	16344	2	109720	0.0001223540927444023	70	14.67377120093745	6.22526369965914
green	4	23817	5	148788	0.00020989001763076147	114	24.004128540893312	6.342635206605988
green	5	28091	8	149675	0.0002847076408413111	117	24.173772723361182	6.281286324369738
red	1	81922	16	387758	0.0001952695940833313	233	47.83556278387771	7.084599057636985
red	2	9182	3	158865	0.000326619488296135	124	26.96096535982126	6.064361643427322
red	3	33389	9	450228	0.00026947721420444336	318	65.47897026247007	8.775622687899817
red	4	23026	2	182968	8.685079034219212e-05	125	25.586807984931085	6.374302875002639
red	5	88116	19	375112	0.0002155783740852102	270	55.48935576485532	6.588474397072476
red	6	70692	12	339470	0.00016972165648336727	236	38.349803810796715	8.316135132869734
red	7	45533	5	337861	0.00010979841011902147	187	39.48532702411308	6.296298254958995
red	8	19790	6	210640	0.0003030915336431602	148	31.258011105877074	7.793884184084118
red	9	36368	3	156818	8.24832971323307e-05	112	18.353963038091514	10.383373187724407
red	10	24191	1	157378	4.1335978835978834e-05	106	23.155547015303505	5.966567129006882
red	11	85225	9	477597	0.00010559166529788582	310	54.85770528912555	7.917382696783454
red	12	90556	27	441057	0.0002980691741275957	310	50.790156508124966	9.884016349413205
red	13	17749	1	159268	5.6338028169014086e-05	113	21.788017880541226	7.732515248573306
red	14	56295	6	278500	0.00010657004316086748	178	32.70750651386577	8.334934449497412
green	1	202287	41	803759	0.0002026412557826895	589	97.17665076798177	15.176361448344512
green	2	40433	8	266856	0.00019781904502856013	175	32.87391502736739	10.673272194826534
green	3	25028	0	142799	0.0	70	14.67377120093745	6.22526369965914
green	4	30487	6	181262	0.00019676647099334274	114	24.004128540893312	6.342635206605988
green	5	29885	2	163662	6.691872720580855e-05	117	24.173772723361182	6.281286324369738
red	1	65370	13	368861	0.0001988284416438524	233	47.83556278387771	7.084599057636985
red	2	7298	0	182252	0.0	124	26.96096535982126	6.064361643427322
red	3	27916	5	473290	0.00017907668063464775	318	65.47897026247007	8.775622687899817
red	4	23540	5	191278	0.00021235931195582927	125	25.586807984931085	6.374302875002639
red	5	62773	10	365908	0.00015927878565853815	270	55.48935576485532	6.588474397072476
red	6	63169	12	409331	0.00018993051708583278	236	38.349803810796715	8.316135132869734
red	7	37138	5	388885	0.00013461486686589666	187	39.48532702411308	6.296298254958995
red	8	19908	3	238100	0.00015067048365225252	148	31.258011105877074	7.793884184084118
red	9	35812	8	164833	0.00022333891680625348	112	18.353963038091514	10.383373187724407
red	10	20767	1	164225	4.815100154083205e-05	106	23.155547015303505	5.966567129006882
red	11	76164	12	544714	0.0001575299306868305	310	54.85770528912555	7.917382696783454
red	12	83223	12	462422	0.00014417012074247613	310	50.790156508124966	9.884016349413205
red	13	19017	0	175584	0.0	113	21.788017880541226	7.732515248573306
red	14	61877	7	313214	0.00011311486006075883	178	32.70750651386577	8.334934449497412
green	1	177797	26	846609	0.00014621280711718957	589	97.17665076798177	15.176361448344512
green	2	39207	5	289864	0.00012751198612669592	175	32.87391502736739	10.673272194826534
green	3	25812	3	161131	0.00011621150493898897	70	14.67377120093745	6.22526369965914
green	4	28781	2	206348	6.948546016745995e-05	114	24.004128540893312	6.342635206605988
green	5	24904	2	159907	8.030193527664017e-05	117	24.173772723361182	6.281286324369738
red	1	61836	12	390501	0.00019402405898331392	233	47.83556278387771	7.084599057636985
red	2	7301	3	198477	0.0004107338444687842	124	26.96096535982126	6.064361643427322
red	3	27152	5	528719	0.00018411459292263504	318	65.47897026247007	8.775622687899817
red	4	24235	5	204062	0.00020627062706270627	125	25.586807984931085	6.374302875002639
red	5	57286	13	385509	0.0002268800502626573	270	55.48935576485532	6.588474397072476
red	6	41653	10	426046	0.00024002112185872356	236	38.349803810796715	8.316135132869734
red	7	28480	7	430703	0.00024572612068662897	187	39.48532702411308	6.296298254958995
red	8	14237	4	204186	0.00028087915174496175	148	31.258011105877074	7.793884184084118
red	9	32448	6	166372	0.00018487705675725643	112	18.353963038091514	10.383373187724407
red	10	18296	1	186444	5.465376837732962e-05	106	23.155547015303505	5.966567129006882
red	11	45542	5	538113	0.00010977671416339166	310	54.85770528912555	7.917382696783454
red	12	71365	8	463505	0.0001120872038445911	310	50.790156508124966	9.884016349413205
red	13	18204	3	171656	0.00016477179106936892	113	21.788017880541226	7.732515248573306
red	14	42385	9	308558	0.0002122941925744209	178	32.70750651386577	8.334934449497412
green	1	105928	18	744368	0.00016989787250108545	589	97.17665076798177	15.176361448344512
green	2	32816	6	311149	0.00018280421668393152	175	32.87391502736739	10.673272194826534
green	3	23401	3	124564	0.00012818321654418048	70	14.67377120093745	6.22526369965914
green	4	26913	5	229893	0.00018574931272754292	114	24.004128540893312	6.342635206605988
green	5	23783	5	171412	0.00021019001177064066	117	24.173772723361182	6.281286324369738
