Group	ROI	1H	2H	SE	Ratio_2Hx1H	area	axis_major_length	axis_minor_length
red	1	84649	11	510813	0.00012993149066855658	505	94.99503612990203	8.589927327302062
red	2	22096	1	133650	4.525501199257818e-05	138	24.963073374992334	7.2706100753207625
red	3	38115	5	247426	0.00013116474291710389	245	52.512997735655276	6.948914268174756
red	4	20441	5	186353	0.0002445466105839773	202	41.38386086426694	6.89407005431936
red	1	116125	14	731010	0.00012054520875847045	505	94.99503612990203	8.589927327302062
red	2	26859	5	207796	0.00018612269207861823	138	24.963073374992334	7.2706100753207625
red	3	56146	8	384604	0.00014246536310859423	245	52.512997735655276	6.948914268174756
red	4	28801	7	267819	0.0002429880588725354	202	41.38386086426694	6.89407005431936
red	1	129743	25	853323	0.0001926515011404969	505	94.99503612990203	8.589927327302062
red	2	25768	5	220790	0.0001940014744112055	138	24.963073374992334	7.2706100753207625
red	3	48817	5	387957	0.00010241284666748597	245	52.512997735655276	6.948914268174756
red	4	30772	3	280335	9.748172217709179e-05	202	41.38386086426694	6.89407005431936
red	1	131048	19	922626	0.0001449640260324872	505	94.99503612990203	8.589927327302062
red	2	27593	4	277711	0.00014494329093742075	138	24.963073374992334	7.2706100753207625
red	3	53079	5	597230	9.419033983874614e-05	245	52.512997735655276	6.948914268174756
red	4	32942	4	333578	0.00012141079341953499	202	41.38386086426694	6.89407005431936
