Group	ROI	1H	2H	SE	Ratio_2Hx1H	area	axis_major_length	axis_minor_length
red	1	25039	3034	175785	0.10807537491539913	182	37.93434136208758	7.692111126697373
red	2	14486	1197	117630	0.07632468277752981	138	49.420752846203754	5.475310236225538
red	3	9720	1030	80367	0.09581395348837209	89	28.656131842814926	5.807256385900888
red	4	6158	625	51019	0.0921421200058971	61	18.380220214773612	5.907767437024484
red	5	14427	1452	98140	0.09144152654449272	121	36.73264263299132	5.713562851155413
red	6	11221	1095	97283	0.08890873660279311	122	36.766544000430464	9.308231403077087
red	7	16929	1604	162587	0.08654831921437436	178	38.63654751809908	6.067118267559704
red	8	17032	1894	56124	0.1000739723132199	70	19.351123518113308	5.021031097354368
red	9	26880	3437	145085	0.11336873701223736	289	56.12375057269047	14.064923994197489
red	10	16245	1957	140685	0.10751565762004175	267	54.579662817395686	11.288133113732766
red	11	27562	3504	153911	0.11279212000257516	299	50.11671573260548	8.704353639828213
red	12	14560	1748	92202	0.10718665685553103	169	38.27228917488282	6.544426212453012
red	13	17978	2319	95934	0.11425333793171405	165	50.197840703085944	11.35548163750005
red	14	6141	784	31945	0.1132129963898917	56	17.80950479911787	4.433189761701922
red	15	26665	3298	135307	0.11006908520508628	239	46.33646630981675	11.213821951987777
red	16	25788	3252	119103	0.11198347107438017	226	45.823720380025385	9.90916273166826
red	17	30683	4145	126089	0.11901343746410933	150	28.808225728028425	9.405875076701612
red	18	10515	1320	63139	0.11153358681875793	111	23.987105224399233	6.056252448149152
red	19	16764	1992	97381	0.10620601407549585	211	45.34496877841112	7.659871727418712
red	20	14498	1909	68824	0.1163527762540379	118	23.831063108803193	8.041546468119485
red	21	23052	2707	149555	0.1050894832873947	285	68.4476713422967	17.736995670784598
red	22	13187	1610	88109	0.10880583902142327	172	36.11255729583538	7.917094999052167
red	23	8046	1038	50022	0.1142668428005284	83	17.133075784413826	6.335049205614776
red	24	3798	428	44674	0.1012778040700426	90	28.615438759292488	5.340839432874683
red	25	7481	905	47596	0.10791795850226568	105	32.202875391638834	7.471410980762711
red	26	10421	1290	62392	0.11015284774997865	112	23.581118850864364	6.301094581505886
red	27	8999	1072	66348	0.10644424585443352	114	34.922032657627675	6.888626422926651
red	28	12520	1532	66871	0.10902362653003131	123	26.286988978572253	6.190048761145015
red	29	6164	698	40212	0.1017196152725153	84	23.96641597388696	8.521336335359152
red	30	5889	732	32529	0.1105573176257363	82	26.232331883413313	5.82618901290874
red	31	4072	484	40488	0.10623353819139596	66	20.50939937493753	4.423825332889448
red	32	31312	4050	150083	0.1145297211696171	277	79.33354097815962	6.457139609027954
red	33	6626	732	52148	0.09948355531394401	90	27.52114342257356	5.788792750156082
red	34	3913	462	30301	0.1056	56	17.178261165478293	4.404218347106296
red	35	3006	345	26473	0.10295434198746643	51	16.152120751594804	4.259123982042856
red	36	8646	950	111774	0.09899958315964985	183	57.59952723378381	5.628360265015934
red	37	6054	708	63309	0.10470275066548358	121	36.639669432134426	5.374547527124207
red	38	9302	1042	63451	0.10073472544470224	111	32.215233597208446	6.964634431674259
red	39	2737	288	27477	0.09520661157024793	61	18.75289892506177	4.956120207625807
red	40	22702	2896	159154	0.11313383858113915	314	66.3835644469228	9.982284260359595
red	41	4563	435	49525	0.08703481392557023	77	24.73469695394627	4.055916537113351
red	42	1944	175	25298	0.08258612553091081	52	16.47561857340496	4.107738946293009
red	43	2867	311	28952	0.09786028949024543	57	17.974241010345068	4.44821503660152
red	44	4824	539	45307	0.10050344956181242	81	25.112781011128522	4.347182264712153
red	45	3320	343	36661	0.09363909363909365	63	20.540770002736767	4.077687598406698
