Group	ROI	1H	2H	SE	Ratio_2Hx1H	area	axis_major_length	axis_minor_length
red	1	81106	3665	763326	0.04323412487761145	1392	106.1646284469834	22.148594504392722
red	2	42940	1792	375333	0.040060806581418223	715	94.06668180013584	13.328921331215884
red	3	42131	1743	410463	0.039727401194329215	704	93.55393436309836	11.162882166981953
