Group	ROI	1H	2H	SE	Ratio_2Hx1H	area	axis_major_length	axis_minor_length
red	1	72197	8	288011	0.00011079565127068762	191	40.16699871522357	7.890954180613074
red	2	42479	3	139472	7.06181441551716e-05	93	19.404165185503302	6.451401896200506
red	3	115771	12	308194	0.00010364215817520707	245	50.94907239979053	7.796360812954202
red	4	70358	11	314362	0.00015631883357728545	212	40.359548950171245	11.804341557073252
red	5	70813	13	175698	0.00018354841442408154	135	28.683733400443842	6.998419031415992
red	6	56484	9	227138	0.00015931177314003505	175	36.9344396701555	7.883302874482723
red	7	106286	11	193938	0.00010348363547419024	151	31.49992894708006	6.479521826128638
red	8	107366	16	318852	0.0001490007636289136	212	35.90029501371363	7.923634485996044
red	9	44103	5	118573	0.0001133581209757867	86	19.923108004479108	5.5237331495082875
red	10	63223	11	205359	0.00017395704842331657	157	32.11743438532895	6.414525369356505
red	11	36304	7	121264	0.0001927790476715045	96	22.22611077089287	5.5377492419453835
red	12	30782	8	104920	0.00025982461838259174	81	17.57183856659398	5.982283971762719
red	13	110429	13	306089	0.00011770884265044095	233	49.740652713458445	6.433021068988542
red	14	55904	8	234437	0.00014308198597796538	149	30.55532578750488	8.46633651598863
red	15	37837	4	129897	0.00010570545175867446	98	27.396965076707087	8.381683519527012
red	16	67545	11	160297	0.00016282787613239387	110	35.39511036691678	4.825351111934677
red	17	146962	16	496576	0.00010885982936221748	308	53.04544241594801	8.561686510314285
red	18	102493	19	220475	0.00018534415483065396	153	31.49844025974109	6.576293599876669
red	19	46514	6	162788	0.0001289767841788478	118	25.887175185090296	6.053442310717343
red	20	271448	39	499279	0.00014365328726605693	386	74.62589754567206	11.359350920722271
red	21	73904	6	204120	8.117981328642944e-05	192	42.0713673330256	6.236621684468438
red	22	108517	9	295740	8.292943626412104e-05	213	42.88955894613981	10.64734624371334
red	23	107227	15	284695	0.0001398705730963615	210	39.55517681122659	14.589433511930554
red	24	127458	7	343708	5.491703604911152e-05	230	45.43565968227303	7.800426369302384
red	25	33356	8	118071	0.00023977940294928664	94	21.191138267173017	5.837891191479706
red	26	89948	12	324459	0.00013339261894175188	239	48.962897831387906	7.190029354914327
red	27	50066	5	263155	9.985820135407722e-05	160	33.38457778450695	6.3335883312862125
