Group	ROI	1H	2H	SE	Ratio_2Hx1H
red	0	42698	3776	212627	0.08124973103240521
red	1	58091	7536	315815	0.11483078610937572
red	2	63836	9518	300357	0.12975434195817542
red	3	35351	4219	204953	0.10662117765984332
