Group	ROI	1H	2H	SE	Ratio_2Hx1H	area	axis_major_length	axis_minor_length
red	1	40700	3488	148241	0.07893545759029601	230	42.07061811813875	7.060057677466489
red	2	59363	4989	254258	0.07752672799602188	382	40.292501582164256	16.67462150744934
red	3	17989	1482	94001	0.07611319398079194	136	29.103514673418328	6.096198351937522
red	4	55086	4930	283476	0.08214476139696081	419	42.76545261702932	21.877037376968612
red	5	16447	1455	82974	0.08127583510222322	122	25.283582211967445	6.348291405916642
red	6	24507	1672	98933	0.06386798579013714	145	26.901056314534	6.937509007650796
red	7	65825	6073	267286	0.08446688364071324	329	33.40583952940398	19.028158610376618
red	8	45079	3486	158243	0.07178008854113044	220	33.238910230387546	8.856074373434781
red	9	37870	2478	114689	0.061415683553088136	157	29.435986451024657	7.2680520105073905
red	10	45402	3125	170118	0.06439713973664146	221	45.09809394493443	7.111674835879917
green	1	132108	12271	455311	0.084991584648737	600	67.09727050535197	16.417224750529655
green	2	37645	3701	86906	0.08951289121075799	121	23.358889104411407	7.278239981906026
green	3	78158	6940	267349	0.08155303297374791	425	33.3228638933948	28.824204099025607
green	4	12852	1141	42855	0.0815407703851926	72	13.435449910302312	7.8713290815609245
green	5	13647	1178	37657	0.07946037099494098	72	14.075066972712195	6.7341873924864295
green	6	11757	913	60949	0.07205998421468035	88	19.783561873468376	5.737107163624612
green	7	39533	3399	157174	0.07917171340724867	225	49.186635970027595	6.458204274085344
green	8	8297	661	30541	0.07378879214110293	55	11.483363091420394	6.173160398101323
green	9	29693	2300	153328	0.07189072609633357	192	40.219821042606014	7.171729473012757
green	10	15837	1275	95311	0.07450911640953717	132	27.289495809587745	7.791276390178511
green	11	14572	1201	64832	0.07614277562923984	83	18.633558195934565	5.73324132256779
green	12	21173	962	92762	0.04346058278744071	145	30.339651717166177	6.573205602859573
green	13	43874	3641	193547	0.07662843312638114	289	59.44085202776524	6.865379071661923
green	14	32701	2074	151279	0.059640546369518335	223	46.06280525237663	6.55223942271124
green	15	58073	3805	237693	0.06149196806619477	342	49.65933989593688	16.261898057315165
green	16	13462	888	53924	0.0618815331010453	76	17.62175688714022	5.505977612893482
green	17	16270	1357	66481	0.07698417200885006	94	19.486019823024623	6.311361506020635
green	18	13903	1081	65936	0.07214361986118527	83	14.903874614606758	8.110300528236868
green	19	6360	452	31267	0.06635349383440986	49	10.597645727925691	5.837999790324222
green	20	5773	454	27018	0.0729083025533965	36	8.459051693633013	5.333333333333333
green	21	13849	991	66739	0.0667789757412399	91	20.494003698141267	5.874603611739948
green	22	12292	825	64998	0.0628954791491957	100	19.55677268636187	7.813107070427884
green	23	36433	2749	153873	0.0701597672400592	133	18.482858265304788	10.273488143385913
green	24	16997	1268	82481	0.06942239255406515	113	21.746876952189826	8.027439016240825
green	25	18850	1297	87658	0.06437683029731474	112	23.86319552342205	6.18718981269177
green	26	8370	500	35981	0.05636978579481398	57	11.85835015623017	6.143159710402658
green	27	58142	3915	254088	0.06308716180285866	143	15.439062370987449	12.48941130204239
green	28	42820	2428	175589	0.05365983026874116	224	45.820865219460295	7.116758163977746
green	29	7721	555	37821	0.06706138231029483	54	12.33338122457318	5.656143559873145
green	30	5495	297	26146	0.05127762430939226	37	8.111035797892198	5.768291549623203
green	31	80304	4345	380735	0.051329608146581766	240	36.61830749136973	13.353915398395175
green	32	33373	1940	137337	0.0549372752244216	182	36.37674729232295	8.240731185095886
green	33	47891	3321	235868	0.06484808248066859	142	29.194436748709304	6.514467350881645
green	34	30385	1484	148275	0.04656562803978788	200	40.72045357776715	6.6452885882338215
red	1	72889	6438	231948	0.08115773948340414	230	42.07061811813875	7.060057677466489
red	2	112195	8824	415474	0.07291417050215256	382	40.292501582164256	16.67462150744934
red	3	36765	3162	145712	0.07919453001728154	136	29.103514673418328	6.096198351937522
red	4	97809	8741	432101	0.08203660253402159	419	42.76545261702932	21.877037376968612
red	5	38009	2971	152857	0.07249877989263055	122	25.283582211967445	6.348291405916642
red	6	47411	3504	177136	0.06882058332514976	145	26.901056314534	6.937509007650796
red	7	92183	8399	398037	0.0835040066811159	329	33.40583952940398	19.028158610376618
red	8	76655	5936	244277	0.07187223789517018	220	33.238910230387546	8.856074373434781
red	9	53607	4205	165192	0.07273576420120391	157	29.435986451024657	7.2680520105073905
