Group	ROI	1H	2H	SE	Ratio_2Hx1H	area	axis_major_length	axis_minor_length
red	1	99542	7884	391495	0.07339005454917803	568	103.09747674978746	9.801162549978425
green	1	27179	2385	143480	0.08067243945338926	233	33.581669451819046	18.208747290209182
green	2	32491	2796	159604	0.07923597925581659	215	42.45072827190642	11.438388874044822
green	3	14728	1144	70476	0.07207661290322581	117	24.255246916725024	6.482941455723358
green	4	10473	868	48396	0.07653646062957412	76	17.62175688714022	5.505977612893482
green	5	49900	4207	151576	0.07775334060287947	220	45.76864272697168	6.3514640042227715
green	6	53313	3763	232527	0.06592963767608101	316	54.5313234482905	10.011900111685776
green	7	25387	1875	116075	0.06877705230724085	169	33.60185158427358	7.133247388114402
green	8	25562	2086	98897	0.07544849537037036	155	31.122178544657302	7.554002083901494
green	9	19915	1424	88900	0.0667322742396551	119	25.5971557522883	6.101587610226624
green	10	29345	2190	122752	0.06944664658316156	190	40.48114938044463	6.350612919263397
green	11	17258	1288	79480	0.06944893777633991	119	24.95885709591642	6.535299371046096
green	12	18882	1374	83684	0.06783175355450237	132	27.61166514074505	6.760088372474569
green	13	50645	3859	149679	0.07080214296198444	224	46.80208892277309	6.3830028212324414
green	14	39733	2806	194970	0.06596299866005313	272	37.71207404316348	22.179594664011347
green	15	44894	3177	141715	0.06608974225624598	196	40.09921443923574	8.280340477545408
green	16	28093	2081	109971	0.06896666003844369	168	35.47832350235396	6.438793566818683
green	17	10032	744	48808	0.06904231625835189	78	16.19907371337102	6.252962820184749
red	1	104897	8929	576640	0.07844429216523466	568	103.09747674978746	9.801162549978425
green	1	37946	3006	228757	0.07340300840007814	233	33.581669451819046	18.208747290209182
green	2	45529	3406	247126	0.0696025339736385	215	42.45072827190642	11.438388874044822
green	3	28204	2437	111563	0.07953395776900232	117	24.255246916725024	6.482941455723358
green	4	19379	1698	69811	0.08056174977463586	76	17.62175688714022	5.505977612893482
green	5	41270	3335	189654	0.07476740275753839	220	45.76864272697168	6.3514640042227715
green	6	70725	5662	320105	0.07412256012148664	316	54.5313234482905	10.011900111685776
green	7	31868	2787	152259	0.08042129562833646	169	33.60185158427358	7.133247388114402
green	8	35817	3010	131893	0.07752337291060345	155	31.122178544657302	7.554002083901494
green	9	29300	2368	132302	0.07477579891372994	119	25.5971557522883	6.101587610226624
green	10	38333	3400	164107	0.0814702992835406	190	40.48114938044463	6.350612919263397
green	11	24484	2262	106518	0.08457339415239662	119	24.95885709591642	6.535299371046096
green	12	24349	2084	110530	0.0788408428857867	132	27.61166514074505	6.760088372474569
green	13	53703	4416	187595	0.07598203685541734	224	46.80208892277309	6.3830028212324414
green	14	55788	4751	275205	0.07847833627909281	272	37.71207404316348	22.179594664011347
green	15	56912	4242	190510	0.06936586323053276	196	40.09921443923574	8.280340477545408
green	16	37810	3111	145201	0.07602453507978789	168	35.47832350235396	6.438793566818683
green	17	14849	1448	70388	0.08885070871939621	78	16.19907371337102	6.252962820184749
red	1	114607	9340	699018	0.07535478874034869	568	103.09747674978746	9.801162549978425
green	1	47772	3921	297691	0.07585166270094597	233	33.581669451819046	18.208747290209182
green	2	45738	3892	287267	0.07842031029619181	215	42.45072827190642	11.438388874044822
green	3	35404	3135	155278	0.08134616881600457	117	24.255246916725024	6.482941455723358
green	4	22221	1970	95003	0.08143524451242197	76	17.62175688714022	5.505977612893482
green	5	54249	4013	237852	0.06887851429748378	220	45.76864272697168	6.3514640042227715
green	6	87305	7397	418293	0.07810817089396212	316	54.5313234482905	10.011900111685776
green	7	40596	3281	201069	0.07477721813250678	169	33.60185158427358	7.133247388114402
green	8	40684	3188	163557	0.07266593727206419	155	31.122178544657302	7.554002083901494
green	9	26989	2427	161491	0.08250611911884688	119	25.5971557522883	6.101587610226624
green	10	40067	3391	198725	0.07802936168254407	190	40.48114938044463	6.350612919263397
green	11	29020	2610	140953	0.08251659816629782	119	24.95885709591642	6.535299371046096
green	12	29286	2298	138343	0.07275835866261399	132	27.61166514074505	6.760088372474569
green	13	58218	4383	219764	0.07001485599271577	224	46.80208892277309	6.3830028212324414
green	14	61777	5605	341423	0.0831824522869609	272	37.71207404316348	22.179594664011347
green	15	55257	4501	227530	0.07532045918538104	196	40.09921443923574	8.280340477545408
green	16	41381	3440	168664	0.07674973784609893	168	35.47832350235396	6.438793566818683
green	17	18248	1845	84730	0.0918230229433136	78	16.19907371337102	6.252962820184749
