Group	ROI	1H	2H	SE	Ratio_2Hx1H	area	axis_major_length	axis_minor_length
red	1	14913	0	124364	0.0	67	20.100673068748588	4.375086097507979
red	2	31367	3	156153	9.56327701625757e-05	70	19.66217999656179	4.675719329920611
red	3	56455	6	323697	0.00010626804342820708	143	51.22841798220127	3.9715989352334513
red	4	31059	7	141652	0.0002253267237494367	81	26.19030980751782	4.575002774947535
red	5	47138	9	275400	0.00019089231552378732	125	36.37726514388829	4.630782725549802
red	6	20168	2	65202	9.915716410510659e-05	32	9.818662835563192	4.07355620085573
red	7	22128	2	195459	9.03750564844103e-05	94	32.755267023429674	4.20239930349672
red	8	48497	6	194452	0.00012370368843164342	117	35.50012115744157	8.36412891681165
red	9	32556	3	178002	9.214042200313278e-05	107	31.584954656662998	6.533628949912732
red	10	40551	7	204345	0.00017259233690024162	116	35.90367486830381	4.816721287292111
red	11	27312	3	127649	0.00010982976386600769	73	23.576371026358515	5.7585846406777526
red	12	29637	2	151608	6.747865987381491e-05	83	25.239919698574308	4.453239558223286
red	13	47208	11	224723	0.00023295707236493785	108	36.432239882260944	6.63029099025387
red	14	76180	10	170823	0.000131250820317627	91	19.95022897200698	13.069226851466988
red	15	61231	6	270224	9.797997942420431e-05	163	45.887213085610135	14.494600218105855
red	16	31140	5	114841	0.00016053941242575052	76	25.193199945977344	4.948842504361677
red	17	35865	7	124523	0.00019513826940231936	75	24.285621783440273	4.442206300242425
red	18	34743	10	164639	0.00028774494288262884	89	28.123095988537646	4.7147860135907
red	19	23834	1	152381	4.195510803440319e-05	82	25.71613926585396	5.539828463334033
red	20	80420	15	287826	0.00018648598247031765	170	53.97150208218662	5.1100424584128
red	21	43550	4	273785	9.184001469440235e-05	148	48.56738603773368	7.854694800463509
red	22	44379	8	319231	0.0001802329510892829	164	49.640206431006156	5.561921781071275
red	23	67690	9	340850	0.0001329414023840825	163	62.082631299428726	13.017238496521768
red	24	38760	10	243722	0.00025793139025019347	131	37.745743934050424	8.905255049794397
red	25	45841	10	194908	0.00021809775141218293	97	28.310171688957634	4.9942903914648875
red	26	67080	8	237093	0.00011924636298592893	125	34.53952889300753	9.61499577998338
red	27	65193	3	303852	4.601509295048776e-05	169	48.648752322040394	7.9951181923796755
red	28	60470	6	266416	9.921291090680601e-05	154	42.362892478818	8.742157276216473
red	29	68897	14	333510	0.00020316059845307716	183	53.89950637278825	14.195560590247666
red	30	61340	7	283064	0.00011410500920990432	157	48.587851485729196	9.298278312376878
red	31	33688	5	173739	0.0001483987771940759	107	33.677317006705366	5.134226934397168
red	32	22164	2	103456	9.022827754218172e-05	64	21.71479129231988	4.018398515701085
red	33	40809	4	222285	9.800798765099355e-05	123	38.22125499476678	8.000890212425052
red	34	26602	4	121576	0.00015034202811395924	71	21.72970267882617	4.277164220499887
red	35	38784	5	166552	0.00012890252391141818	108	33.62790454954949	6.201086452559955
red	36	32219	4	84751	0.00012413493467399063	52	14.923357324838582	4.549260711268587
red	37	50039	5	278879	9.991207737191271e-05	169	54.31421221909664	7.406490111771515
red	38	23071	0	126072	0.0	73	21.8490918804924	5.272726654538577
red	39	35066	5	188128	0.0001425679336203701	101	32.45814778659589	5.4200901008470845
red	40	20101	2	163608	9.948763866089639e-05	83	28.467993769433935	4.597465891633194
red	41	40417	7	183603	0.00017316445675836137	110	32.77421471741623	6.3584087674033505
red	42	60281	8	313247	0.00013269418965317057	168	50.22684426412917	7.001210590607482
red	43	40264	3	149803	7.450269451411827e-05	102	30.847626758373046	4.579958375798913
red	44	20999	1	115084	4.761904761904762e-05	71	23.1641309426569	4.489656893834024
red	45	35415	2	182392	5.6470056752407034e-05	115	34.4076540391608	4.955476381532239
red	46	24137	2	145336	8.285347363188202e-05	91	28.206937606648243	4.4945050021142245
red	47	19332	2	88288	0.00010344470880314473	62	18.907011579968316	5.088850670656657
