Group	ROI	1H	2H	SE	Ratio_2Hx1H	area	axis_major_length	axis_minor_length
red	1	6938	810	47542	0.10454310789881259	114	33.400805861695915	7.410378851773965
red	2	5233	569	41075	0.09806963116166839	107	31.907766639110378	7.354880752609377
red	3	6960	637	72835	0.08384888771883638	192	57.831349031543915	13.191165884264713
red	4	4603	597	36701	0.1148076923076923	73	23.988858535679537	4.165853109959907
red	5	2808	343	37342	0.10885433195810854	95	30.57510835581481	5.067235583037976
red	6	3812	445	31985	0.10453370918487198	94	20.92449103053132	5.882660386335035
red	7	4676	525	30648	0.1009421265141319	70	23.12542675958671	4.536647198012628
red	8	14961	1489	92945	0.09051671732522797	208	56.73390146968438	22.0456257868956
red	9	1981	191	37914	0.08793738489871086	117	35.147609060891675	4.8302117051221005
green	1	5127	674	41990	0.11618686433373557	71	22.6605318116894	4.115954757991583
green	2	5332	599	41205	0.10099477322542573	72	26.03739544610958	3.5666097416985023
green	3	20617	2415	189425	0.10485411601250434	265	69.80485398828401	5.657533509670797
green	4	5224	617	56286	0.10563259715802088	114	36.19925153564012	4.640491745116595
green	5	6818	867	57157	0.11281717631750163	98	31.423453981848997	4.203500166908612
green	6	6754	627	68156	0.08494783904619971	139	43.75421960803379	7.9129904120089245
green	7	8221	1192	56949	0.12663337936895783	108	36.951270431207	4.665054726887506
green	8	6525	879	41271	0.11871961102106969	90	28.159000932209754	6.037990821993426
green	9	7894	1053	47365	0.11769308147982564	105	36.06677381472696	4.053360502007046
green	10	5804	741	47158	0.11321619556913674	108	32.42142026848032	8.478792163611699
green	11	3917	502	21932	0.11360036207286717	50	15.355188466352367	4.520595885809665
green	12	5638	746	31450	0.1168546365914787	81	24.01119653229642	4.397992433451755
green	13	2280	237	23548	0.09415971394517282	64	20.39201622733428	4.176016245674263
green	14	3113	310	25931	0.09056383289512124	80	25.131152115108055	4.255019784595572
green	15	3816	422	31813	0.09957527135441246	77	25.96262525448461	3.8663506996837005
green	16	4250	474	34695	0.10033869602032176	101	33.513473158002235	4.015036918391056
green	17	4213	440	46544	0.09456264775413711	123	36.00355463155611	7.56927506443129
green	18	1658	179	16879	0.09744148067501361	42	16.1245154965971	3.265986323710904
