Group	ROI	1H	2H	SE	Ratio_2Hx1H	area	axis_major_length	axis_minor_length
red	1	2340	137	24593	0.055308841340331046	45	17.281975195754296	3.265986323710904
red	2	8773	612	111155	0.065210442194992	201	61.0816165959911	6.464048057722154
red	3	3665	189	55175	0.04903995848469123	99	30.327549333840274	4.813910856196888
red	4	6468	402	94144	0.05851528384279476	154	51.1587649501793	4.091036445162654
red	5	2613	174	39576	0.062432723358449946	74	22.072969401845224	4.4676685968159155
red	6	2790	119	31435	0.04090752836026126	51	18.661143278164996	3.6649499895737563
red	7	9148	617	90577	0.06318484383000512	147	51.101894789096285	4.788045377306512
red	8	2566	148	28412	0.054532056005895356	51	15.555229908373494	4.7094991540864495
red	9	5575	392	67670	0.06569465392994804	117	35.07072879392414	4.474553402112747
red	10	5917	461	87759	0.07227971150830982	169	51.227297297054676	4.5355403466403725
red	11	6266	499	79548	0.0737620103473762	118	35.280967238528106	7.554625618626427
red	12	4101	228	53630	0.05266805266805267	92	27.450950119248706	6.679905759302758
red	13	9390	461	89490	0.046797279464013804	141	44.90689938793491	4.511946547097971
red	14	4362	240	40056	0.05215123859191656	83	28.321125339880624	5.097461761907725
red	15	9537	642	89937	0.06307102858826996	139	46.99261584799503	6.031407074660435
red	16	11111	601	100979	0.05131489071038251	169	48.918246244272474	9.339930835656475
red	17	5837	245	50797	0.04028280170996383	88	27.86588766276704	4.31058554505699
red	18	3291	256	46787	0.07217366788835636	72	25.008186862158638	3.976532671760445
red	19	4761	329	68540	0.06463654223968565	108	34.82598594951977	4.669584952809631
red	20	3649	229	43681	0.0590510572460031	70	25.288996321137684	3.8536136987083283
red	21	6684	439	77530	0.06163133511161028	124	40.30950504884808	6.961481238296006
red	22	10515	660	108625	0.05906040268456376	162	53.29424634644636	4.952088895774784
red	23	5734	336	85946	0.055354200988467876	161	46.87154786471937	5.394145993241907
red	24	6018	439	64737	0.06798822982809354	95	28.920375688386375	4.481555022149305
red	25	6791	443	75956	0.06123859552115012	116	38.73841449329599	4.109809468266392
red	26	9239	515	111741	0.05279885175312692	172	54.68706000918803	10.248845111702542
red	27	3483	165	39030	0.04523026315789474	77	23.932976492714523	5.516893511755916
red	28	3218	287	46340	0.0818830242510699	75	23.622025609977506	4.518593128324845
red	29	7209	332	74718	0.04402599124784511	118	36.08252268772973	8.82895441837589
red	30	4061	309	55429	0.07070938215102975	97	29.615458586560592	5.29778237912422
red	31	4968	256	88476	0.04900459418070444	149	46.63605337657001	4.396830408174191
red	32	5837	455	79221	0.07231404958677685	121	38.29093066062469	6.412336860918863
red	33	6655	420	54010	0.059363957597173146	105	31.644220265776777	6.047751363946602
red	34	8085	574	85456	0.06628940986257073	132	47.08020450932062	4.483597278335829
red	35	3812	356	52628	0.0854126679462572	84	27.858665035936667	4.710580324756042
red	36	4812	262	52368	0.05163579030350808	94	30.49762949396287	4.238966499904134
red	37	7068	421	70240	0.05621578314861797	111	35.28343241124304	4.798523752223147
red	38	2693	167	29012	0.05839160839160839	53	16.981082566555234	4.170311723741267
red	39	3234	124	35303	0.03692674210839786	66	21.886046431874053	4.9387486149034
red	40	5583	373	85952	0.06262592343854936	157	47.35513720719133	5.795419451233116
red	41	12539	602	120614	0.04581082109428506	193	55.969867706574355	7.929964610183433
red	42	2581	232	42154	0.08247422680412371	92	28.567590055920142	4.447401134010496
red	43	3001	204	46774	0.06365054602184088	72	21.52517728931821	4.594355307125361
red	44	3289	169	33512	0.04887218045112782	72	21.12619379066067	4.55338540379574
red	45	4748	238	44936	0.04773365423184918	69	20.797484545819483	4.485059674062911
red	46	3415	211	37522	0.058190843905129616	72	22.530113132308585	4.197903918279292
red	47	2567	231	34618	0.0825589706933524	66	23.85606702154832	3.5999571674878865
red	48	1766	106	19472	0.056623931623931624	35	11.31502209506249	3.9386713662229793
red	49	4862	391	49352	0.0744336569579288	87	26.612485083385856	4.336393346990631
red	50	8963	549	95470	0.057716568544995794	168	53.817017825253025	8.179541322792705
red	51	4517	415	72099	0.08414436334144364	116	40.43807448400634	4.7482336704393555
red	52	2527	233	34397	0.08442028985507247	71	22.765918762995476	5.237068695596396
red	53	3484	170	48774	0.046524356869184456	103	34.930731743996134	4.040384108304461
red	54	2611	167	35119	0.06011519078473722	71	20.977990259384985	4.575026529322055
red	55	3000	228	39914	0.07063197026022305	77	26.05642023103261	3.8719231870177238
green	1	66271	6394	1074817	0.08799284387256588	2383	95.07577903799991	39.63581603748055
green	2	33474	2162	402842	0.06066898641822876	743	76.66854908858954	23.313121565103454
green	3	30713	2861	496025	0.08521474950854828	1005	58.925896715460205	45.85680546515678
green	4	39159	2143	365998	0.05188610721030459	696	58.80323103464581	29.328205782967647
green	5	24681	1836	256439	0.06923860165177056	557	42.830600117368554	33.142262096015756
