Group	ROI	1H	2H	SE	Ratio_2Hx1H
red	0	50350	4109	750625	0.07545125690886723
red	1	88046	3884	548802	0.04224953769172196
red	2	56535	2311	626508	0.03927199809672705
red	3	48501	2243	548881	0.04420227021913921
red	4	37137	1953	384450	0.04996162701458173
