Group	ROI	1H	2H	SE	Ratio_2Hx1H
red	0	58459	2764	285330	0.04514643189650948
red	1	48517	2038	275276	0.04031253090693304
red	2	9532	333	79279	0.03375570197668525
red	3	36895	1471	216947	0.03834123963926393
