Group	ROI	1H	2H	SE	Ratio_2Hx1H	area	axis_major_length	axis_minor_length
red	1	7380	856	58645	0.1039339485186984	134	41.27007306426498	8.538281700050085
red	2	2353	235	20823	0.09080370942812983	62	23.00259126281307	3.5712524558400935
red	3	6588	704	56838	0.09654415798134942	168	54.66189355588561	6.394243489352781
red	4	3756	330	31205	0.08076358296622614	74	23.645157918184044	5.458188781484285
red	5	4665	460	39227	0.0897560975609756	109	32.984126221536314	4.428555126589609
red	6	2384	268	26322	0.10105580693815988	79	24.43745975727391	4.352897669188644
red	7	5649	658	40873	0.10432852386237514	120	35.13362964391433	4.8521772020217595
red	8	4854	470	41132	0.08827948910593539	101	34.136379024995655	5.126117540296645
red	9	4952	558	26994	0.10127041742286752	68	21.112874971829505	4.3279255411385185
red	10	7078	690	54734	0.0888259526261586	126	41.220208699663786	4.342534936158622
red	11	7199	692	63681	0.08769484222531998	143	46.37982895391012	4.375133748525651
red	12	745	71	9047	0.08700980392156862	23	7.978237877816987	3.727977317919827
red	13	2228	213	28957	0.08725931995083983	75	21.68333710289481	4.586318164328277
red	14	3136	314	35777	0.0910144927536232	86	29.99949788187763	5.147878343853499
red	15	1320	137	20130	0.09402882635552505	54	15.444025115452495	4.634877369820318
red	16	3469	350	47602	0.0916470280178057	122	35.617396636665916	7.479063897894913
red	17	3538	448	31271	0.11239337681886603	84	24.098870484978654	6.3584890022165315
red	18	2382	240	18922	0.09153318077803203	46	16.17339310216103	3.738345997799688
red	19	4584	493	59187	0.09710458932440418	161	48.939968642126104	6.55123976693744
red	20	3363	335	41158	0.0905895078420768	118	35.10748641400061	6.537355772810589
red	21	6252	720	40830	0.10327022375215146	107	31.89528362741155	5.840844193503723
red	22	5494	372	35310	0.0634162973065121	91	29.102661707250952	5.251729984982002
red	23	5736	617	34804	0.09711947111600819	75	22.33255831142236	4.385870664889948
red	24	4937	520	48747	0.09529045262965	130	42.24591721555757	9.129294445782508
red	25	4032	427	40449	0.09576138147566719	104	32.961268897109576	4.222897015238737
red	26	2234	242	34964	0.09773828756058159	90	27.12386581471298	4.573633729067815
