Group	ROI	1H	2H	SE	Ratio_2Hx1H	area	axis_major_length	axis_minor_length
red	1	38724	3395	187497	0.08060495263420309	293	49.2634716262706	8.208513671306584
red	2	40162	3346	222773	0.07690539670865128	352	57.538977399946816	15.270175829081133
red	3	36130	3022	205601	0.07718635063342869	301	61.26531191039021	7.353296261610642
red	4	24307	2067	141820	0.07837263972093729	225	47.0209393612273	6.71347657779672
red	5	25050	2065	145356	0.07615710861146967	222	43.95233265632623	7.559536850903045
red	6	47672	3836	187290	0.07447386813698843	275	46.9841807930089	8.142086042729384
red	7	64727	3985	288479	0.05799569216439632	409	66.68697389009802	11.623062719528512
red	8	45811	2700	236642	0.055657479746861534	336	55.785737442066576	8.167367474826124
red	9	25226	1693	104527	0.06289238084624243	145	24.80856080306844	7.654410994321676
red	10	95494	6080	440421	0.05985783763561541	656	56.68930004879319	15.046866107882941
red	11	33614	2246	176770	0.0626324595649749	253	46.55133356984704	8.632388176730414
red	12	24385	1649	116171	0.06334024736882538	169	29.417806406230778	7.754643061472053
red	13	23088	1341	115359	0.05489377379344222	167	32.99302307136611	6.790471684914809
red	14	44226	1840	227618	0.03994269092172101	312	53.168846369550124	7.907085467050891
green	1	36356	3210	182569	0.0811302633574281	315	34.69915046233388	14.201732610669259
green	2	45032	3902	202467	0.07974005803735644	280	36.99218139718408	19.07940831368407
green	3	85964	7636	412362	0.08158119658119659	668	72.33691887322635	25.519911080780133
green	4	64180	5568	309471	0.07983024602855995	481	46.43847893240774	43.165560954260044
green	5	19805	971	95801	0.04673661917597228	69	13.503445017845724	6.543680430644052
green	6	32656	3234	87432	0.09010866536639732	90	20.752509888364507	5.656854249492381
green	7	16096	1396	81214	0.07980791218842899	137	23.399340083675245	7.540545262564104
green	8	30478	2775	159221	0.08345111719243377	217	38.09063533920192	7.766975478679443
green	9	3172	254	15866	0.07413893753648569	25	5.656854249492381	5.656854249492381
green	10	21163	1972	160505	0.08523881564728766	94	17.07351745880158	7.125133197838491
green	11	8629	464	50649	0.05102826349939514	106	19.284221931469926	7.122327011783728
green	12	18445	1152	86575	0.05878450783283155	151	26.23471496660674	7.690340422481646
green	13	27152	2301	123155	0.07812446949376974	198	40.72828569958351	8.040780266820667
green	14	14043	1325	74103	0.08621811556480999	87	15.445140615165506	7.257936935044646
green	15	12181	1037	84579	0.07845362384627023	125	23.06064511936339	7.754343729728622
green	16	21189	1619	157883	0.0709838653104174	243	41.116735574077765	9.925624425466816
green	17	13902	1226	68222	0.08104177683765204	113	19.93756675063041	7.882520178586594
green	18	20593	1463	135903	0.06633115705476968	230	38.8175348289731	8.01192230767497
green	19	84768	7937	556373	0.08561566258562106	320	29.671317024416478	21.461305494693768
green	20	8233	634	48041	0.07150107138829367	79	14.13279508484538	7.133765152630492
green	21	26138	2366	151447	0.08300589390962672	147	24.986263893544137	8.724208264863169
green	22	18829	926	99356	0.046874209060997214	176	26.7590525330138	9.965649063378454
green	23	15299	1301	90371	0.07837349397590361	124	25.246644537242243	6.7711413220109575
green	24	16427	1480	96910	0.08264924331267103	144	25.035187855868376	7.456107274446039
green	25	114358	8819	623320	0.07159615837372237	969	80.12283031821437	38.93267621646723
green	26	24908	1976	132888	0.0735009671179884	208	36.11849935574589	7.940482831830389
green	27	16036	1324	76253	0.07626728110599078	126	24.206790821847523	6.898503692048234
green	28	43282	3096	299494	0.06675578938289706	190	37.74802057538296	8.06667270740807
green	29	9606	758	55026	0.07313778463913546	89	18.260971547846474	6.4529893572445856
green	30	5318	367	30170	0.06455584872471416	45	10.327955589886445	5.656854249492381
green	31	45112	4170	222382	0.08461507244024187	274	48.41215664271788	8.37525615231231
green	32	13904	789	89823	0.05369904035935479	164	24.613437174357006	10.687447876448768
green	33	16083	1395	77811	0.07981462409886715	119	21.833630223021302	7.043452578096757
green	34	9053	796	46589	0.08082038785663519	79	14.178784163313527	7.202101598879853
green	35	6320	499	39995	0.07317788532042821	68	12.32489976259346	7.075223216145665
green	36	30321	2184	142740	0.06718966312874942	229	41.93346278012363	7.2442548517995355
green	37	30402	2327	178788	0.07109902532921873	264	35.98592643757201	17.807459518399714
green	38	12506	936	71163	0.06963249516441006	120	21.084204247135844	7.696369861359096
green	39	29333	2429	217833	0.07647503305837164	134	23.722513610441794	8.75956531153495
green	40	28621	2275	153663	0.07363412739513206	258	44.344205624411444	8.566571742224717
green	41	18145	1174	116390	0.060769190951912626	191	36.08483269814984	7.067250645046469
green	42	12111	968	72498	0.07401177460050462	109	19.187136530610463	7.619291737826748
green	43	14190	856	91247	0.05689219726173069	140	31.202444373630104	5.982910680643669
green	44	22580	2103	99014	0.08520034031519669	125	22.095359197878242	7.990740511162737
green	45	33957	2656	201712	0.0725425395351378	295	39.825791359199116	22.281013095615798
green	46	7670	626	48287	0.07545805207328833	65	14.966629547095765	5.656854249492381
green	47	10694	677	65055	0.059537419752000706	45	8.32666399786453	6.8996331983377885
green	48	9113	423	68195	0.044358221476510064	130	30.0	5.656854249492381
green	49	46399	3501	246967	0.07016032064128257	380	33.33335435710806	19.02103973702349
green	50	11947	699	79534	0.0552743950656334	149	25.74613359503694	7.496598527584465
green	51	30024	2592	181441	0.07947019867549669	105	24.221202832779934	5.656854249492381
green	52	46505	3973	237863	0.07870755576686873	284	44.36538408609494	17.532205721025367
green	53	105934	8171	394583	0.07160948249419394	643	76.37454994701726	25.572273350662726
green	54	9520	692	68954	0.06776341558950255	108	19.757267386736107	7.118257497350634
green	55	23638	1242	136835	0.04991961414790997	206	38.8165303899419	8.891674088733378
green	56	50064	4077	200363	0.07530337452208123	316	42.10078566791091	18.11255434404505
green	57	85793	7608	475859	0.08145523067204848	418	54.330706416074236	16.448429794354276
green	58	20066	1105	135507	0.052194039015634595	208	41.214239554702004	7.285390621477923
green	59	27808	2112	127107	0.07058823529411765	204	38.726557421009446	8.47673625322865
green	60	23424	2177	111514	0.08503574079137534	116	20.235173897801484	7.630687550813966
green	61	9867	844	48604	0.0787974978993558	73	13.1311239055875	7.126074722653389
green	62	29587	2451	140197	0.07650290280292153	224	37.90996267032781	11.948559951985397
green	63	29872	2596	145156	0.0799556486386596	217	32.21203619463963	12.724895296281346
green	64	103593	7145	483889	0.06452166374686197	252	34.68534580659438	14.115461813751935
green	65	18677	1661	88269	0.08166978070606747	143	26.346204035777596	7.849137679702626
green	66	27762	1907	135154	0.06427584347298528	228	39.829324642628784	10.51662266082314
green	67	37175	3105	159695	0.07708540218470705	229	41.95336384704818	10.138414179819545
green	68	36613	3209	169028	0.08058359700667972	198	24.798693468874266	16.194083822627967
green	69	15276	1210	107522	0.07339560839500182	50	9.169022368656455	6.923079430649166
green	70	72036	5936	366485	0.07612989278202431	562	71.14567502136694	26.788464114865327
green	71	22155	1191	100010	0.051015163197121564	59	10.70010110772302	7.032831818400907
green	72	56764	4774	316363	0.07757808183561377	232	45.36906847627228	7.859830528716509
green	73	54027	4815	339890	0.08182930559804222	204	30.874838006244577	15.308843180027855
green	74	7207	524	40120	0.06777907127150433	25	5.656854249492381	5.656854249492381
green	75	10669	915	59244	0.07898825966850828	60	13.808210118138652	5.656854249492381
green	76	73238	6178	374639	0.07779288808300594	427	32.4098172487178	29.61673927368489
green	77	61574	5342	314753	0.07983143045011656	287	43.84514811380158	13.123459413521795
green	78	19624	1295	79724	0.061905444810937425	123	24.075230821508388	6.897540822970418
green	79	74086	5868	391290	0.0733922005152963	322	42.936553720299145	19.043374421045208
green	80	28867	2397	168764	0.07666965199590584	122	16.28080025643932	11.016822244044564
