Group	ROI	1H	2H	SE	Ratio_2Hx1H	area	axis_major_length	axis_minor_length
red	1	11902	1124	105213	0.08628896054045755	144	29.919861665762777	6.6839610031584185
red	2	16221	1610	191707	0.09029218776288486	214	44.56890124467252	6.483608847630955
red	3	15957	2042	96240	0.11345074726373687	140	29.026485421140464	6.376509922378981
red	4	10388	1237	86866	0.10640860215053763	109	22.393989700570284	7.090052290686936
red	5	10954	1194	64488	0.09828778399736582	189	37.07697106289376	7.3907704368637805
red	6	9926	1075	68849	0.09771838923734207	210	42.07987281923312	11.142496723014164
red	7	8974	1080	57386	0.10741993236522777	158	31.16100805487355	9.27830341656259
red	8	9014	978	62789	0.0978783026421137	112	31.679921441145293	5.424098338801131
red	9	14110	1699	69949	0.10747042823708014	175	36.872332215932076	8.657282331430642
red	10	11632	1280	114509	0.09913258983890955	336	62.883286522547216	15.77056885095998
red	11	8663	1004	60860	0.1038584876383573	191	57.43123455683865	5.421429786880981
red	12	9409	1249	47876	0.11718896603490336	128	36.768943818635314	5.08865206484386
red	13	9129	1278	45859	0.12280196021908331	123	35.17695488346208	5.639609119333462
red	14	9040	1017	67641	0.10112359550561797	181	38.58000676760649	7.230516601452184
red	15	13855	1673	98236	0.10774085522926327	280	53.02035041912344	14.244569054759284
red	16	4535	563	38212	0.11043546488819145	132	27.23510213975108	6.547726265097851
red	17	5429	533	62575	0.08939953035893995	182	38.09897519278796	8.555128535982186
red	18	6020	708	38676	0.10523186682520809	113	23.84031259399212	6.606754607189111
red	19	7077	756	84208	0.09651474530831099	253	53.11415682388359	7.593978940256953
red	20	5971	713	50714	0.10667265110712149	159	32.58082272833112	8.251029295277649
red	21	10407	1345	56087	0.11444860449285228	141	30.177926561980907	6.236447027932419
red	22	12335	1301	83621	0.095409210912291	232	48.97778179132169	7.5686721460866115
red	23	3103	292	41886	0.08600883652430044	109	23.00451453194802	6.48142541511201
red	24	3148	368	46740	0.10466439135381114	136	28.550898820652748	6.269066424427766
red	25	21483	2524	114337	0.10513600199941683	289	81.98487515959252	7.023928734214584
red	26	2800	318	34159	0.10198845413726748	94	20.232032226075805	6.154444350788327
red	27	6488	718	66321	0.09963918956425201	192	40.68428388364154	6.986375611203614
red	28	7696	846	71936	0.09904003746195271	192	40.75180654949637	7.471350542214355
red	29	19864	2215	115623	0.100321572534988	297	56.24337934447233	17.103145329634312
red	30	3803	422	45491	0.09988165680473372	124	27.76074956467733	5.80237249608589
red	31	5971	695	64389	0.10426042604260426	175	37.2696344712573	6.9131459694698245
red	32	3381	279	40368	0.07622950819672131	112	22.46755599188378	7.130328240185838
red	33	3424	350	38604	0.09273979862215156	109	22.808945516128503	6.596665625311747
