Group	ROI	1H	2H	SE	Ratio_2Hx1H
red	0	41502	1806	292014	0.041701302299806044
red	1	81748	3462	513572	0.040629034150921256
red	2	44150	1756	287351	0.03825208033808217
red	3	70992	3254	548103	0.043827276890337524
red	4	46369	1966	230220	0.040674459501396504
