Group	ROI	1H	2H	SE	Ratio_2Hx1H	area	axis_major_length	axis_minor_length
red	1	251899	49511	1279682	0.16426462293885405	3423	139.33700012906	33.91220773173272
red	2	583342	90884	1955556	0.13479753079827833	4149	324.47814927388606	43.151957939694434
green	1	761505	132116	3421819	0.14784343698279248	8098	258.8138150710382	54.0969796422012
red	1	159819	29676	1564715	0.15660571519037442	3423	139.33700012906	33.91220773173272
red	2	342220	45890	2225001	0.11823967431913633	4149	324.47814927388606	43.151957939694434
green	1	653192	99676	4476132	0.13239505464437326	8098	258.8138150710382	54.0969796422012
