Group	ROI	1H	2H	SE	Ratio_2Hx1H	area	axis_major_length	axis_minor_length
red	1	23285	3109	222775	0.11779192240660756	257	51.41661610206634	6.66470645309278
red	2	24563	3280	174440	0.11780339762238265	202	38.866521469955124	7.398783958940938
red	3	28240	4497	164202	0.13736750465833766	220	42.08259228499036	8.392886901550144
red	4	31459	5503	171011	0.14888263622098372	230	36.06165034917181	8.381157516432214
red	5	33840	5553	204275	0.14096413068311628	260	40.02932178717938	12.842473940149414
red	6	25287	3946	149345	0.13498443539835117	216	32.28557756969941	10.32565688862429
red	7	41052	6024	202322	0.12796329339790977	287	55.45045251543362	8.456072111500475
red	8	18750	2696	91922	0.12571108831483727	144	29.94988035274964	6.337781591215993
red	9	9771	1672	43372	0.14611552914445514	65	14.074659842049995	5.963283916124826
red	10	16733	2906	103597	0.14797087428076786	134	29.294988611225264	6.588441618714894
red	11	23870	3123	178016	0.11569666209758085	211	41.72164460679432	10.465616043795082
red	12	18457	2708	108226	0.1279470824474368	175	36.87847337361209	6.878263722471354
red	13	58108	11370	310254	0.16364892483951754	389	67.03658016495395	9.330353224891399
red	14	16912	2183	103027	0.11432312123592564	137	22.310602365130965	9.984501463819065
red	15	26216	3970	132818	0.13151792221559663	163	34.93425034564437	6.502579335250486
red	16	18925	3095	84627	0.1405540417801998	132	27.748499895406894	6.262662150342512
red	17	18364	3173	98416	0.14732785439011933	132	27.851864016891614	7.347658652986898
red	18	49647	9320	274352	0.1580545050621534	421	77.08549411970061	8.936738185743007
red	19	26118	4335	242657	0.1423505073391784	299	52.09158627368251	10.864991081382467
red	20	63872	8101	381542	0.11255609742542343	416	72.63557828690679	8.272796900314518
red	21	11982	1818	66743	0.1317391304347826	85	18.06507412146735	6.441040833630294
red	22	9806	1424	58971	0.12680320569902048	73	16.34858326884144	5.728145114835049
red	23	40240	5377	128753	0.11787272288839687	155	28.51228666233916	7.0870562806261646
red	24	50594	9419	142853	0.15694932764567676	190	35.63885199749608	8.019013834082507
red	25	16094	3007	66574	0.1574263127584943	113	20.340414400010175	7.320816153054965
red	26	26846	4654	102393	0.14774603174603174	163	34.53650556783215	6.736922946439923
red	27	26984	4875	110766	0.1530179854986032	163	17.900669217239297	11.711446196787024
red	28	31900	4025	222515	0.11203897007654837	275	54.92473330890889	6.67914317782319
red	29	33398	5094	173329	0.13233918736360803	232	41.47766612674078	7.337603851170914
red	30	26696	3973	198737	0.1295444911800189	236	46.14125466446335	7.231003010974816
red	31	30249	3907	189966	0.11438693055392903	234	40.889565538418765	7.553440330999976
red	32	21768	3828	164077	0.14955461790904828	204	37.8020729716388	9.654061080618764
