Group	ROI	1H	2H	SE	Ratio_2Hx1H	area	axis_major_length	axis_minor_length
red	1	52908	6	200696	0.00011339154099104207	119	24.940745024041945	7.003790898517354
red	2	81443	16	292519	0.00019641782982850268	181	38.640905468278014	8.15485631841481
red	3	208646	30	647085	0.00014376353773313654	459	83.17207604409788	7.705791281262939
red	4	227231	39	641674	0.0001716020592247107	442	84.28782917129814	20.46059808557949
red	5	91556	12	310087	0.00013105014852350167	250	52.44612323259098	8.284632392078816
red	6	38364	3	168860	7.81921964187974e-05	138	24.870381587315176	7.231095102299713
red	7	76909	16	277881	0.00020799480012999674	212	37.154954747491594	8.158140813209625
red	8	79893	12	263066	0.0001501783367749202	186	36.91045490713028	6.822433098108186
red	9	79471	9	275384	0.00011323603422244589	182	29.85636306647011	7.9784805726993
red	10	78070	9	215307	0.00011526786972169213	156	25.92098447006664	7.739343376374761
red	11	54250	6	186031	0.00011058684753759952	142	28.73123811483343	6.912479423659353
red	12	39856	5	142963	0.00012543588971676575	90	18.788532785141015	6.306291095931063
red	13	41656	3	157677	7.201325043808061e-05	123	26.7951191847431	6.03342203375874
red	14	96430	15	427931	0.00015552905801233865	316	62.04498483932419	17.003540368095344
red	15	93852	13	386221	0.00013849677728652851	227	35.81639423293496	9.035044099012612
red	16	88513	11	404515	0.00012426008765984366	253	39.99854621093236	9.227342196628111
red	17	79980	9	329647	0.00011251547087724562	244	51.678842071573506	6.880622703268949
red	18	60676	3	216003	4.944049836022347e-05	166	34.96356538909664	6.523445187718902
red	19	50948	10	254210	0.0001962400408179285	191	42.34866132135483	6.319998601998341
red	20	47232	4	250254	8.46811753747142e-05	171	35.48084499748859	8.151339738950576
red	21	40085	3	194288	7.483536220315306e-05	123	26.256727417784173	6.298905296551474
red	22	130660	19	378746	0.00014539443981052808	240	38.25399139527059	8.480299267354726
red	23	55514	6	227436	0.00010806916426512968	141	29.567818116243036	6.589774943535029
red	24	99575	15	240099	0.0001506175318807109	200	41.64310996583966	6.399327493806307
red	25	133322	17	312338	0.0001274945814802871	240	46.42089187455733	13.253698343967223
red	26	42328	8	125012	0.0001889644746787604	101	22.042206131423658	5.9232242721155295
red	27	52954	8	283817	0.00015105169744345003	196	36.221321063565746	8.473792237681383
red	28	58070	8	329555	0.00013774579014428872	230	42.318913958545394	7.765375236275318
red	29	73056	11	415512	0.0001505467584545691	273	44.61730853075764	8.118185654571981
red	30	110746	14	326558	0.00012639942217407006	255	46.030386332886636	9.006418149205839
green	1	1607330	236	5515597	0.0001468057921105572	5026	156.31779797458498	100.98890933156858
green	2	424936	71	1302747	0.00016705607201763736	1136	71.92234023371904	44.43928700620411
