Group	ROI	1H	2H	SE	Ratio_2Hx1H	area	axis_major_length	axis_minor_length
red	1	4261	235	61371	0.05226868327402135	83	25.06110895578536	6.226250211045854
red	2	7003	441	115250	0.0592423428264374	169	47.95357356359016	12.80926245595132
red	3	5949	281	65832	0.04510433386837881	110	33.94344627304394	6.34947584755873
red	4	3494	272	58296	0.07222517259691981	86	23.636742464779417	6.619041237037969
red	5	13607	812	159267	0.056314584922671475	238	72.14835144499175	8.997847703658898
red	6	4611	215	46945	0.044550352258599255	67	21.519910346113587	4.308310134851832
red	7	3227	256	61937	0.07349985644559288	129	38.32167120433947	6.781255149354937
red	8	5362	451	102956	0.07758472389471874	173	50.45839457967385	11.662101498869628
red	9	4452	223	47546	0.04770053475935829	70	21.38512979393987	4.991288249562717
red	10	2386	148	30540	0.05840568271507498	47	14.087695412298292	4.377546472332993
red	1	7474	534	85116	0.06668331668331669	83	25.06110895578536	6.226250211045854
red	2	12204	927	151856	0.07059629883481837	169	47.95357356359016	12.80926245595132
red	3	11492	451	90533	0.03776270618772503	110	33.94344627304394	6.34947584755873
red	4	5181	424	74271	0.07564674397859054	86	23.636742464779417	6.619041237037969
red	5	20095	1322	219951	0.06172666573282906	238	72.14835144499175	8.997847703658898
red	6	8640	312	65444	0.03485254691689008	67	21.519910346113587	4.308310134851832
red	7	4636	412	75892	0.08161648177496038	129	38.32167120433947	6.781255149354937
red	8	8333	672	140141	0.07462520821765686	173	50.45839457967385	11.662101498869628
red	9	7592	330	65930	0.04165614743751578	70	21.38512979393987	4.991288249562717
red	10	3243	171	41249	0.05008787346221441	47	14.087695412298292	4.377546472332993
