Group	ROI	1H	2H	SE	Ratio_2Hx1H	area	axis_major_length	axis_minor_length
red	1	5096	571	49207	0.1007587788953591	129	27.264543055011487	6.217809691368349
red	2	14400	1578	72288	0.09876079609463012	167	32.075643784442015	7.655290225817945
red	3	7532	760	63224	0.09165460684997588	179	36.37515970872409	7.1813224065650365
red	4	8529	747	88004	0.08053040103492885	248	54.05539710106692	7.382886990369195
red	5	7655	774	70032	0.09182583936410013	206	43.36562099635318	7.719867437199472
red	6	2805	331	32064	0.1055484693877551	95	20.050523166835372	6.1786703035181905
red	7	2812	250	25254	0.08164598301763554	66	23.143146241826944	3.973502412651932
red	8	1685	157	18916	0.08523344191096634	53	18.060700385843692	3.786740479565242
red	9	4422	444	41726	0.09124537607891492	123	24.69885393364059	6.565346005752412
red	10	3111	303	24398	0.08875219683655536	68	20.4422990580989	4.737572073335113
red	11	4832	435	38884	0.0825897095120562	101	34.078141679104306	5.761809107442772
red	12	14121	1211	62227	0.07898512914166449	75	22.496017626171557	5.077737014182674
red	13	1883	159	14396	0.07786483839373164	37	11.02117357416172	4.387434789751367
red	14	7149	550	92486	0.07143784907130796	245	78.63802230913515	4.6029821647495615
red	15	3965	461	29657	0.10415725259828287	74	18.16602528897933	8.159471276457769
red	16	4455	399	33618	0.08220024721878863	87	26.164509913194717	6.028097646208174
red	17	4352	359	36518	0.07620462746762896	100	36.04111559808633	4.048257210872138
red	18	4654	487	33575	0.094728652013227	86	27.858590502119885	5.330663323733628
red	19	6992	582	50793	0.07684182730393452	130	39.34097777265929	7.878223327779574
red	20	8127	895	49439	0.0992019507869652	127	42.176617874388356	5.42361735774806
red	21	6146	500	58312	0.07523322299127294	150	46.332902623147355	4.858522988013597
red	22	2979	305	39257	0.09287454323995128	117	34.73044855258945	4.442477114923907
red	23	6139	647	35102	0.09534335396404361	90	29.555051449737157	4.093496253957905
red	24	5881	605	36603	0.09327782917052112	87	27.76223396517669	4.612169285607206
red	25	4032	361	35638	0.08217618939221488	95	33.3246675358971	4.883070034016113
red	26	1470	164	21835	0.1003671970624235	66	20.595541755944875	4.231584148664695
