Group	ROI	1H	2H	SE	Ratio_2Hx1H
red	0	68340	11	293762	0.0001609340024286404
red	1	72253	4	682115	5.5357958398494266e-05
red	2	24542	6	101467	0.00024441909727880074
red	3	45916	6	251320	0.000130656330299203
red	4	36798	7	195085	0.000190191550061133
red	5	26317	5	117397	0.00018995517057974318
red	6	25975	0	150439	0.0
red	7	31583	6	240069	0.00018993953591440058
red	8	42927	5	283184	0.00011646324420013044
red	9	15799	0	75016	0.0
