Group	ROI	1H	2H	SE	Ratio_2Hx1H
red	0	110902	4754	1148330	0.04110465518433977
red	1	56788	2681	350388	0.04508231179269872
red	2	80502	3861	501815	0.04576650901461541
red	3	66933	2866	449545	0.04106076018281064
red	4	52135	2345	471981	0.04304331864904552
