Group	ROI	1H	2H	SE	Ratio_2Hx1H
red	0	39936	3653	313669	0.08380554727110051
red	1	31674	3750	140367	0.10586043360433604
red	2	46015	5874	228877	0.11320318371909267
red	3	37304	5172	187070	0.12176287786043884
red	4	19084	3635	106992	0.15999823935912671
red	5	24651	4797	132187	0.16289731051344744
red	6	35262	4145	265896	0.10518435810896541
