Group	ROI	1H	2H	SE	Ratio_2Hx1H
red	0	44576	7187	199147	0.13884434827965922
red	1	59311	10551	253026	0.15102630900918954
red	2	25689	4328	177241	0.14418496185494886
red	3	85018	4782	274845	0.05325167037861915
red	4	26689	3374	181486	0.11223098160529554
red	5	56801	5107	193923	0.08249337726949667
