200.43	-0.0239067
202.244	-0.00353813
204.059	0.0176477
205.873	0.136767
207.688	-0.230271
209.501	0.277328
211.314	-0.0665922
213.127	0.729591
214.941	-0.0286112
216.753	0.134729
218.564	-0.0655117
220.375	0.606225
222.186	0.0925512
223.999	0.136154
225.809	-0.472424
227.618	0.513834
229.428	0.146689
231.236	0.0931225
233.045	0.11165
234.855	0.154486
236.663	-0.235723
238.471	-0.0458193
240.278	0.194138
242.085	0.387698
243.891	0.0276051
245.698	-0.163974
247.503	0.463938
249.309	-0.262273
251.116	0.264586
252.921	0.0889883
254.725	-0.232641
256.529	0.26539
258.333	0.498418
260.136	-0.351585
261.939	0.0286741
263.742	-0.288486
265.544	0.0696898
267.346	-0.0537777
269.148	-0.177587
270.949	0.276519
272.75	-0.0900106
274.55	0.434389
276.351	0.282362
278.15	0.418072
279.95	0.0943909
281.749	0.154555
283.548	0.573849
285.346	-0.162065
287.144	-0.32114
288.942	0.551052
290.739	0.10461
292.536	0.0907469
294.333	0.101997
296.129	0.0665331
297.925	0.533803
299.721	0.523306
301.514	-0.0844784
303.309	0.214783
305.104	0.345746
306.898	0.118021
308.692	0.176377
310.486	0.497143
312.279	0.747106
314.072	0.283912
315.862	-0.487308
317.654	0.409718
319.446	-0.573644
321.238	0.516598
323.029	0.34465
324.819	0.483037
326.608	0.669406
328.398	0.855827
330.188	1.16144
331.977	-0.0404606
333.766	0.143029
335.553	0.420651
337.341	0.265758
339.129	0.420239
340.917	0.0472312
342.704	0.128038
344.489	0.590989
346.275	0.528497
348.062	0.490473
349.845	0.572225
351.631	0.486905
353.416	0.0193872
355.201	0.195386
356.984	0.227147
358.768	0.591451
360.552	0.0732293
362.333	0.506858
364.116	0.511206
365.899	0.728769
367.68	-0.027854
369.462	0.662712
371.243	0.214198
373.023	0.310272
374.804	0.334922
376.585	0.0998907
378.363	0.337367
380.143	0.810644
381.923	0.413146
383.7	0.0408006
385.479	0.398658
387.256	0.122683
389.034	0.270613
390.812	0.0904293
392.588	0.404085
394.365	0.107624
396.14	-0.305989
397.916	-0.132405
399.691	0.228956
401.467	0.472581
403.24	0.480824
405.015	0.253626
406.788	0.1433
408.563	0.59602
410.335	0.391039
412.109	0.444323
413.88	0.0755429
415.654	-0.175306
417.424	0.0202532
419.197	-0.135671
420.967	-0.0332747
422.739	0.421096
424.508	-0.017067
426.279	0.483109
