200.523	0.664392
202.339	0.680794
204.154	0.698436
205.967	0.473709
207.781	-0.163882
209.596	0.122025
211.409	0.940956
213.222	1.05382
215.034	0.31659
216.848	0.694797
218.659	0.0795288
220.47	0.191718
222.281	-0.130816
224.091	0.00708675
225.903	-0.0721455
227.713	-0.00636578
229.522	0.300467
231.331	-0.238194
233.14	-0.125295
234.948	0.34949
236.756	0.246538
238.566	-0.21603
240.373	-0.0980015
242.18	-0.508509
243.986	0.0707941
245.792	0.240219
247.598	0.0944929
249.403	0.4534
251.208	0.47146
253.013	0.100871
254.818	0.115043
256.624	0.442281
258.427	0.239774
260.231	-0.46705
262.034	0.0806074
263.836	-0.0448742
265.638	-0.0972195
267.44	0.236282
269.242	0.208039
271.043	0.613011
272.844	0.607106
274.645	0.165915
276.445	-0.252518
278.245	-0.0216999
280.044	-0.0577602
281.843	0.482072
283.642	0.201756
285.44	0.281038
287.238	0.431473
289.036	-0.161644
290.833	-0.273909
292.63	-0.121611
294.425	0.0557013
296.221	0.520992
298.017	0.293785
299.813	0.282188
301.608	0.413716
303.403	0.162365
305.198	-0.209197
306.992	0.682906
308.786	0.453472
310.579	0.987203
312.371	1.212
314.163	0.604903
315.956	0.452061
317.748	0.372267
319.54	0.484393
321.331	0.263975
323.122	0.520976
324.911	0.158219
326.701	0.0816479
328.491	0.482609
330.281	-0.192363
332.071	-0.127617
333.857	0.438137
335.646	-0.433554
337.434	-0.110798
339.222	0.210064
341.008	-0.188074
342.795	0.226144
344.582	0.281569
346.369	0.4807
348.153	0.608693
349.939	0.450624
351.724	0.101692
353.51	-0.462347
355.292	0.952889
357.077	-0.185422
358.861	0.320499
360.643	0.562807
362.426	0.708738
364.21	-0.168655
365.99	0.0713139
367.773	0.523762
369.555	0.452909
371.335	0.547201
373.116	0.758921
374.897	0.851655
376.676	0.283332
378.456	-0.165377
380.236	0.471186
382.014	0.0485249
383.793	0.639006
385.57	0.477715
387.349	-0.316735
389.127	-0.24054
390.903	0.235702
392.681	0.031498
394.456	0.109641
396.233	0.117659
398.007	0.290151
399.784	0.415532
401.56	0.305642
403.333	0.805848
405.108	0.131023
406.881	0.277569
408.656	0.470488
410.428	0.146631
412.202	-0.200522
413.973	-0.0544462
415.746	-0.189342
417.517	0.239581
419.29	0.457941
421.06	0.512282
422.831	-0.0673933
424.601	0.291235
426.37	0.203019
428.141	0.630522
429.909	0.353341
431.679	-0.416674
433.447	-0.0832729
435.216	-0.125101
436.983	-0.495542
438.75	0.189532
440.519	0.263085
442.285	0.00640774
444.052	0.474795
445.818	0.683196
447.583	0.328453
449.349	0.23114
451.114	0.0172873
452.878	0.410999
454.643	0.990868
456.407	0.287977
458.169	0.0052433
459.934	0.234942
461.696	0.162642
463.458	0.208029
465.222	-0.0465403
466.983	0.0964203
468.744	-0.106885
470.507	0.0865774
472.267	0.420382
474.027	-0.503394
475.787	-0.264885
477.548	0.367951
479.307	0.277099
481.065	0.488193
482.823	0.187027
484.583	0.585666
486.341	0.473675
488.098	0.0605268
489.855	0.348416
491.612	0.310871
493.37	0.320587
495.126	0.58776
496.881	0.0594273
498.636	0.443674
500.391	0.664037
502.148	0.250461
503.902	0.51661
505.656	0.688066
507.409	0.576246
509.162	0.110045
510.915	0.795135
512.668	0.584743
514.42	0.584746
516.174	0.536447
517.925	0.251911
519.676	0.41333
521.427	0.456452
523.178	0.0998898
524.928	0.283346
526.678	0.419674
528.427	0.649667
530.176	-0.104899
531.925	0.312033
533.673	0.0489645
535.422	0.790959
537.169	0.61907
538.917	0.0493441
540.664	0.948902
542.411	0.471447
544.157	0.15764
545.903	0.448676
547.649	0.182207
549.395	0.171566
551.14	0.161143
552.884	-0.0110035
554.629	-0.0670862
556.373	0.223408
558.117	-0.062808
559.86	0.0205555
561.603	0.56464
563.346	0.556362
565.089	0.134929
566.831	0.105124
568.573	0.397469
570.314	0.0709209
572.053	0.319358
573.794	0.0874729
575.534	-0.0740261
577.274	0.683748
579.014	0.364315
580.754	0.229028
582.493	0.139647
584.23	0.417541
585.968	0.349756
587.706	-0.47834
589.444	-0.157375
591.181	0.41594
592.919	-0.598721
594.653	0.158081
596.39	0.339725
598.126	-0.168862
599.862	0.49556
601.595	0.0319595
603.33	0.119356
605.065	-0.277348
606.8	0.864661
608.532	0.167596
610.266	0.22858
